Station: Z�rich-Kaserne
Urban
Hourly means, PREC: Hourly sums
CET, ending time
Source: NABEL/MeteoSchweiz
Date/time;O3 [痢/m設;NO2 [痢/m設;SO2 [痢/m設;CO [mg/m設;PM10 [痢/m設;NMVOC [ppm];EC [痢/m設;TEMP [蚓];PREC [mm];RAD [W/m淫
21.06.2013 11:00;81.9;9.8;0.5;0.20;7.0;0.0;0.3;20.2;0.0;782.9
21.06.2013 12:00;88.1;9.2;0.5;0.20;6.1;0.0;0.3;21.6;0.0;859.0
21.06.2013 13:00;93.6;9.3;0.4;0.20;5.6;0.0;0.3;22.2;0.0;653.7
21.06.2013 14:00;97.8;9.0;0.4;0.20;5.9;0.0;0.3;23.0;0.0;810.7
21.06.2013 15:00;99.4;11.7;0.4;0.20;7.8;0.0;0.3;22.5;0.0;447.1
21.06.2013 16:00;100.2;12.3;0.6;0.20;8.9;0.0;0.3;22.2;0.0;290.4
21.06.2013 17:00;100.6;12.3;0.5;0.20;9.0;0.0;0.4;22.4;0.0;219.8
21.06.2013 18:00;92.7;16.7;0.5;0.20;10.5;0.1;0.4;22.1;0.0;104.3
21.06.2013 19:00;82.1;20.2;0.7;0.20;9.6;0.1;0.6;22.0;0.0;118.4
21.06.2013 20:00;79.6;19.6;0.7;0.20;9.0;0.1;0.5;21.4;0.0;35.8
21.06.2013 21:00;73.6;19.2;0.7;0.20;9.1;0.1;0.5;20.7;0.0;0.0
21.06.2013 22:00;72.4;15.7;0.6;0.20;8.4;0.1;0.4;20.0;0.0;-1.6
21.06.2013 23:00;74.1;11.2;0.4;0.20;8.0;0.0;0.5;18.5;0.0;-3.0
22.06.2013 00:00;64.3;14.5;0.5;0.20;8.4;0.1;0.3;18.0;0.4;-2.9
22.06.2013 01:00;61.9;14.7;0.4;0.20;6.3;0.1;0.5;17.3;1.3;-2.5
22.06.2013 02:00;63.2;15.2;0.5;0.20;5.1;0.0;0.4;16.4;1.6;-1.4
22.06.2013 03:00;66.6;12.8;0.4;0.20;5.6;0.0;0.4;16.1;1.6;-1.1
22.06.2013 04:00;64.4;12.0;0.4;0.20;4.3;0.0;0.4;16.0;1.5;-0.9
22.06.2013 05:00;64.5;9.0;0.4;0.10;2.7;0.0;0.2;16.0;0.6;0.3
22.06.2013 06:00;67.7;7.6;0.4;0.10;3.7;0.0;0.3;15.9;0.0;13.6
22.06.2013 07:00;63.5;9.3;0.4;0.10;3.7;0.0;0.3;16.0;0.2;51.9
22.06.2013 08:00;63.4;9.9;0.4;0.20;4.6;0.0;0.3;16.5;0.0;105.1
22.06.2013 09:00;54.7;12.8;0.5;0.20;6.3;0.0;0.3;16.6;0.0;91.2
22.06.2013 10:00;56.9;10.4;0.5;0.20;7.1;0.0;0.4;16.8;0.0;162.8
22.06.2013 11:00;67.5;7.9;0.6;0.20;8.4;0.0;0.3;18.0;0.0;602.0
22.06.2013 12:00;73.7;7.9;0.5;0.20;9.1;0.0;0.3;19.0;0.0;533.0
22.06.2013 13:00;79.6;8.0;0.5;0.20;8.9;0.0;0.3;19.6;0.0;520.3
22.06.2013 14:00;85.1;6.9;0.4;0.20;9.3;0.0;0.3;20.6;0.0;723.1
22.06.2013 15:00;84.6;7.5;0.4;0.20;9.6;0.0;0.3;21.2;0.0;515.8
22.06.2013 16:00;86.9;6.5;0.4;0.20;9.0;0.0;0.3;22.4;0.0;715.8
22.06.2013 17:00;87.5;7.5;0.4;0.20;5.5;0.0;0.3;22.3;0.0;482.9
22.06.2013 18:00;86.2;8.5;0.4;0.20;7.0;0.0;0.3;22.5;0.0;386.6
22.06.2013 19:00;88.7;9.1;0.5;0.20;7.4;0.0;0.3;22.1;0.0;225.8
22.06.2013 20:00;84.5;11.3;0.6;0.30;6.8;0.0;0.4;21.7;0.0;65.0
22.06.2013 21:00;72.8;16.4;0.7;0.30;12.2;0.1;0.6;21.2;0.0;4.5
22.06.2013 22:00;60.2;19.9;0.7;0.30;11.2;0.1;1.0;19.9;0.0;-3.0
22.06.2013 23:00;52.3;22.4;0.9;0.30;12.7;0.1;1.3;19.2;0.0;-3.0
23.06.2013 00:00;50.7;20.3;0.6;0.30;12.6;0.1;0.8;18.6;0.0;-2.8
23.06.2013 01:00;54.6;15.7;0.6;0.20;9.5;0.1;0.5;18.7;0.0;-1.8
23.06.2013 02:00;54.8;12.6;0.5;0.20;6.6;0.0;0.3;18.5;0.0;-1.9
23.06.2013 03:00;46.3;14.9;0.6;0.20;5.8;0.0;0.4;18.0;0.0;-2.5
23.06.2013 04:00;29.5;25.9;0.8;0.30;6.9;0.1;0.7;17.6;0.0;-2.1
23.06.2013 05:00;39.3;20.4;1.1;0.20;9.8;0.1;1.0;17.7;0.0;1.8
23.06.2013 06:00;52.8;12.1;1.0;0.20;9.1;0.0;0.4;17.0;0.0;17.2
23.06.2013 07:00;55.2;8.0;0.6;0.20;6.7;0.0;0.2;16.1;0.1;14.9
23.06.2013 08:00;49.6;6.8;0.5;0.10;2.8;0.0;0.1;15.6;0.0;17.9
23.06.2013 09:00;50.8;5.9;0.4;0.20;0.3;0.0;0.3;15.6;0.2;66.8
23.06.2013 10:00;49.7;7.2;0.6;0.20;3.1;0.0;0.2;16.2;0.0;121.1
23.06.2013 11:00;55.1;7.8;0.5;0.20;4.9;0.0;0.2;14.5;0.0;129.1
23.06.2013 12:00;54.4;7.4;0.6;0.20;6.6;0.0;0.2;15.6;0.0;211.1
23.06.2013 13:00;55.1;7.1;0.7;0.20;7.5;0.0;0.2;16.5;0.0;307.1
23.06.2013 14:00;58.8;8.2;0.6;0.20;5.3;0.0;0.2;16.3;0.0;209.3
23.06.2013 15:00;57.6;7.9;0.6;0.20;2.5;0.0;0.2;16.2;0.0;139.5
23.06.2013 16:00;59.2;7.8;0.5;0.20;3.9;0.0;0.3;15.8;0.0;65.8
23.06.2013 17:00;60.1;8.7;0.5;0.20;3.6;0.0;0.2;16.0;0.0;74.4
23.06.2013 18:00;54.3;9.0;0.5;0.20;5.7;0.0;0.2;15.5;0.0;42.0
23.06.2013 19:00;47.7;11.1;0.5;0.20;4.2;0.0;0.3;15.5;0.0;57.4
23.06.2013 20:00;47.3;11.0;0.5;0.20;4.0;0.0;0.3;15.6;0.0;27.8
23.06.2013 21:00;46.6;11.1;0.5;0.20;2.9;0.0;0.2;15.5;0.0;1.9
23.06.2013 22:00;48.6;10.2;0.5;0.20;4.0;0.0;0.2;15.1;0.0;-2.4
23.06.2013 23:00;43.0;13.1;0.5;0.20;5.4;0.0;0.3;14.9;0.0;-2.6
24.06.2013 00:00;49.1;13.0;0.7;0.20;4.9;0.0;0.2;14.7;0.0;-2.8
24.06.2013 01:00;47.9;11.1;0.6;0.20;4.4;0.0;0.2;14.4;0.0;-2.2
24.06.2013 02:00;59.1;7.3;0.5;0.10;4.6;0.0;0.1;13.7;0.0;-1.6
24.06.2013 03:00;59.1;7.4;0.5;0.10;2.9;0.0;0.2;13.4;0.0;-2.3
24.06.2013 04:00;58.7;5.8;0.5;0.10;2.3;0.0;0.1;13.2;0.0;-2.0
24.06.2013 05:00;52.3;10.6;0.6;0.20;3.2;0.0;0.1;13.2;0.1;-1.0
24.06.2013 06:00;50.8;12.0;0.5;0.20;4.4;0.0;0.2;12.4;0.4;4.0
24.06.2013 07:00;36.2;29.7;0.6;0.20;4.5;0.0;0.6;12.5;0.2;39.1
24.06.2013 08:00;41.4;22.5;0.6;0.20;4.2;0.0;0.4;12.6;0.4;78.2
24.06.2013 09:00;38.8;20.6;0.5;0.20;6.6;0.0;0.4;12.8;0.3;126.3
24.06.2013 10:00;33.6;23.3;0.6;0.20;5.2;0.1;0.5;13.1;1.1;187.5
24.06.2013 11:00;40.9;16.4;0.7;0.20;5.0;0.0;0.4;14.0;0.0;271.5
24.06.2013 12:00;49.4;11.6;0.7;0.20;5.4;0.0;0.3;15.1;0.0;414.1
24.06.2013 13:00;54.3;11.0;0.6;0.20;6.4;0.0;0.3;15.9;0.0;572.2
24.06.2013 14:00;52.3;12.3;0.5;0.20;8.3;0.0;0.3;15.4;0.0;279.5
24.06.2013 15:00;63.2;9.7;0.6;0.20;5.7;0.0;0.3;16.5;0.0;700.3
24.06.2013 16:00;60.1;12.9;0.6;0.20;7.9;0.0;0.3;16.9;0.0;492.6
24.06.2013 17:00;57.9;12.7;0.6;0.20;5.2;0.0;0.3;15.4;0.0;152.3
24.06.2013 18:00;60.2;11.7;0.5;0.20;1.9;0.0;0.2;14.4;0.0;103.1
24.06.2013 19:00;54.5;12.6;0.5;0.20;1.8;0.0;0.3;14.3;0.0;110.9
24.06.2013 20:00;50.6;14.2;0.6;0.20;2.8;0.0;0.2;14.0;0.0;28.8
24.06.2013 21:00;60.3;11.4;0.6;0.20;4.9;0.0;0.2;13.7;0.0;0.1
24.06.2013 22:00;56.3;11.7;0.5;0.20;2.3;0.0;0.2;13.7;0.0;-1.5
24.06.2013 23:00;53.5;10.7;0.5;0.20;5.1;0.0;0.2;13.0;0.3;-1.8
25.06.2013 00:00;50.9;9.5;0.5;0.20;3.7;0.0;0.2;12.5;0.1;-3.2
25.06.2013 01:00;49.7;8.2;0.4;0.20;4.0;0.0;0.2;12.5;0.0;-2.8
25.06.2013 02:00;51.4;6.4;0.4;0.10;4.8;0.0;0.2;12.3;0.1;-2.1
25.06.2013 03:00;55.5;6.4;0.4;0.10;5.3;0.0;0.2;11.7;0.3;-2.1
25.06.2013 04:00;53.7;6.8;0.4;0.10;6.1;0.0;0.2;11.5;0.9;-1.7
25.06.2013 05:00;44.9;14.1;0.5;0.20;5.2;0.0;0.3;11.7;0.1;1.2
25.06.2013 06:00;36.4;20.1;0.6;0.20;7.5;0.0;0.4;11.8;0.0;30.6
25.06.2013 07:00;30.5;27.3;0.7;0.20;8.5;0.0;0.5;12.1;0.0;57.2
25.06.2013 08:00;29.9;27.8;0.6;0.20;12.6;0.1;0.6;12.1;0.0;88.5
25.06.2013 09:00;36.8;22.4;0.7;0.20;11.4;0.0;0.5;12.9;0.0;275.3
25.06.2013 10:00;;;;0.20;9.5;;0.4;14.0;0.0;560.7
25.06.2013 11:00;57.1;21.2;0.7;;9.5;0.0;0.4;14.6;0.0;398.8
25.06.2013 12:00;65.6;14.1;0.7;0.20;11.3;0.0;0.4;14.7;0.0;543.0
25.06.2013 13:00;72.6;14.7;0.7;0.20;7.9;0.0;0.4;15.9;0.0;550.2
25.06.2013 14:00;70.8;14.0;0.6;0.40;17.4;0.4;0.4;15.4;0.0;568.4
25.06.2013 15:00;71.7;14.4;0.6;0.30;51.4;0.2;0.4;16.0;0.0;506.7
25.06.2013 16:00;79.0;15.8;0.6;0.20;17.5;0.0;0.3;16.2;0.0;196.9
25.06.2013 17:00;79.9;16.3;0.8;0.20;10.3;0.0;0.4;16.3;0.0;192.5
25.06.2013 18:00;71.4;18.5;0.6;0.20;11.3;0.0;0.4;15.7;0.0;186.1
25.06.2013 19:00;71.1;14.8;0.7;0.20;11.2;0.0;0.4;15.8;0.0;114.0
25.06.2013 20:00;61.3;16.1;0.7;0.20;10.9;0.0;0.4;14.6;0.0;37.8
25.06.2013 21:00;51.0;21.1;0.9;0.20;7.3;0.1;0.5;14.3;0.0;2.2
25.06.2013 22:00;50.8;17.7;0.8;0.20;10.5;0.1;0.4;14.0;0.0;-2.0
25.06.2013 23:00;50.4;15.3;0.7;0.20;7.8;0.0;0.4;13.7;0.0;-1.6
26.06.2013 00:00;48.7;13.7;0.6;0.20;6.0;0.0;0.3;13.4;0.0;-1.5
26.06.2013 01:00;48.4;11.1;0.6;0.20;4.4;0.0;0.3;13.2;0.0;-1.4
26.06.2013 02:00;59.2;7.2;0.5;0.20;8.2;0.0;0.2;12.7;0.0;-1.6
26.06.2013 03:00;63.4;6.2;0.5;0.20;6.2;0.0;0.2;12.4;0.0;-2.4
26.06.2013 04:00;62.8;8.5;0.6;0.20;6.4;0.0;0.2;12.1;0.0;-1.7
26.06.2013 05:00;66.0;9.6;0.6;0.10;6.4;0.0;0.2;11.9;0.0;3.8
26.06.2013 06:00;52.4;22.9;0.8;0.20;7.6;0.0;0.4;12.0;0.0;69.5
26.06.2013 07:00;31.4;43.3;1.6;0.20;9.9;0.1;1.0;12.1;0.0;285.2
26.06.2013 08:00;45.8;28.5;1.3;0.20;12.6;0.1;0.5;12.8;0.0;406.9
26.06.2013 09:00;46.5;27.5;1.6;0.20;13.9;0.0;0.6;13.2;0.0;263.1
26.06.2013 10:00;58.3;22.4;1.4;0.20;16.7;0.0;0.5;14.1;0.0;511.6
26.06.2013 11:00;73.5;16.2;1.1;0.20;15.9;0.0;0.3;15.2;0.0;472.7
26.06.2013 12:00;77.7;15.7;1.0;0.20;13.7;0.0;0.4;15.5;0.0;324.4
26.06.2013 13:00;77.8;16.7;1.1;0.20;14.1;0.0;0.4;15.9;0.0;397.5
26.06.2013 14:00;85.1;16.0;0.9;0.20;13.4;0.0;0.4;16.8;0.0;537.6
26.06.2013 15:00;88.8;16.3;1.0;0.20;9.7;0.0;0.5;17.1;0.0;641.4
26.06.2013 16:00;94.6;12.6;0.8;0.20;10.9;0.0;0.4;18.0;0.0;684.2
26.06.2013 17:00;91.3;16.3;0.7;0.20;9.4;0.0;0.4;17.6;0.0;371.6
26.06.2013 18:00;90.5;14.8;0.8;0.20;10.3;0.0;0.5;17.5;0.0;211.4
26.06.2013 19:00;92.6;13.4;0.7;0.20;11.4;0.0;0.3;17.4;0.0;205.0
26.06.2013 20:00;88.7;17.7;0.8;0.20;10.4;0.0;0.5;17.0;0.0;78.0
26.06.2013 21:00;73.4;21.6;1.0;0.20;12.7;0.1;0.5;16.2;0.0;2.8
26.06.2013 22:00;59.6;28.9;1.5;0.20;12.7;0.1;0.6;15.3;0.0;-2.4
26.06.2013 23:00;63.7;24.8;1.1;0.20;11.4;0.1;0.5;14.6;0.0;-2.4
27.06.2013 00:00;66.6;23.9;1.2;0.20;11.8;0.1;0.4;14.1;0.0;-2.7
27.06.2013 01:00;61.5;28.0;1.1;0.20;10.3;0.1;0.4;13.5;0.0;-2.8
27.06.2013 02:00;68.3;16.9;1.0;0.20;10.2;0.0;0.3;13.0;0.0;-2.3
27.06.2013 03:00;62.1;18.9;1.2;0.20;9.6;0.0;0.3;12.8;0.0;-2.4
27.06.2013 04:00;51.1;22.5;1.0;0.20;8.2;0.1;0.4;12.2;0.0;-3.0
27.06.2013 05:00;51.6;19.6;1.3;0.20;9.5;0.1;0.4;11.9;0.0;2.7
27.06.2013 06:00;40.4;31.9;1.5;0.20;10.5;0.1;0.6;11.9;0.0;32.2
27.06.2013 07:00;19.4;55.6;1.9;0.30;14.7;0.1;1.1;12.1;0.0;68.1
27.06.2013 08:00;15.8;62.3;2.5;0.30;22.2;0.1;1.2;12.5;0.0;71.1
27.06.2013 09:00;28.7;47.1;2.1;0.30;22.5;0.1;1.0;12.9;0.0;211.9
27.06.2013 10:00;40.6;36.1;1.7;0.20;17.4;0.1;0.7;13.6;0.0;278.3
27.06.2013 11:00;54.4;28.6;1.5;0.20;15.7;0.1;0.6;14.3;0.0;262.3
27.06.2013 12:00;59.6;25.7;1.3;0.20;15.1;0.1;0.7;13.8;0.2;227.2
27.06.2013 13:00;77.8;21.2;1.2;0.20;13.2;0.0;0.4;14.7;0.0;721.0
27.06.2013 14:00;80.4;17.3;1.0;0.20;14.4;0.0;0.5;15.4;0.0;281.3
27.06.2013 15:00;74.1;19.0;1.1;0.20;13.3;0.0;0.5;15.2;0.0;377.3
27.06.2013 16:00;86.6;12.1;0.8;0.20;14.5;0.0;0.4;16.8;0.0;611.6
27.06.2013 17:00;73.1;19.6;0.8;0.20;13.5;0.1;0.4;14.3;0.0;161.8
27.06.2013 18:00;74.2;16.4;0.9;0.20;11.1;0.1;0.4;13.7;0.0;223.7
27.06.2013 19:00;75.0;12.6;0.8;0.20;5.4;0.0;0.3;14.0;0.0;149.9
27.06.2013 20:00;73.9;11.6;0.7;0.20;4.1;0.0;0.3;13.0;0.0;33.6
27.06.2013 21:00;72.2;13.8;0.8;0.20;6.5;0.0;0.3;13.0;0.0;0.5
27.06.2013 22:00;74.8;10.4;0.9;0.20;9.5;0.0;0.3;12.7;0.0;-1.7
27.06.2013 23:00;74.7;10.2;0.8;0.20;3.7;0.0;0.2;12.6;0.0;-2.0
28.06.2013 00:00;77.8;8.4;0.7;0.20;2.6;0.0;0.2;12.8;0.0;-2.0
28.06.2013 01:00;70.6;9.9;0.7;0.20;5.4;0.0;0.3;12.6;0.0;-2.5
28.06.2013 02:00;59.6;11.9;0.9;0.20;5.1;0.0;0.3;12.1;0.0;-2.4
28.06.2013 03:00;58.4;9.0;0.7;0.20;7.3;0.0;0.2;11.9;0.0;-2.5
28.06.2013 04:00;38.7;25.9;0.9;0.20;5.9;0.1;0.4;11.6;0.0;-1.9
28.06.2013 05:00;30.3;33.1;1.1;0.20;7.6;0.1;0.5;11.7;0.0;3.4
28.06.2013 06:00;38.1;22.0;1.1;0.20;7.9;0.0;0.4;11.8;0.0;43.7
28.06.2013 07:00;45.6;26.3;1.3;0.20;6.5;0.0;0.6;12.4;0.0;153.2
28.06.2013 08:00;52.6;19.2;1.1;0.20;11.1;0.0;0.4;13.0;0.0;202.7
28.06.2013 09:00;50.2;17.5;1.0;0.20;8.7;0.0;0.4;13.5;0.0;241.8
28.06.2013 10:00;51.9;16.9;0.8;0.20;7.2;0.0;0.4;13.9;0.0;331.4
28.06.2013 11:00;57.1;17.8;0.8;0.20;9.4;0.0;0.5;14.4;0.0;351.5
28.06.2013 12:00;71.2;18.1;0.9;0.20;10.2;0.1;0.6;14.9;0.0;319.2
28.06.2013 13:00;88.5;10.3;0.6;0.20;8.3;0.0;0.3;15.4;0.0;539.7
28.06.2013 14:00;93.3;10.9;0.6;0.20;8.6;0.0;0.3;16.5;0.0;917.6
28.06.2013 15:00;93.8;11.8;0.7;0.20;10.0;0.0;0.4;17.3;0.0;655.8
28.06.2013 16:00;96.1;14.5;0.7;0.20;12.5;0.0;0.4;18.4;0.0;457.6
28.06.2013 17:00;99.1;13.9;0.7;0.20;14.9;0.0;0.4;19.0;0.0;553.4
28.06.2013 18:00;101.6;11.0;0.7;0.20;6.8;0.0;0.3;19.3;0.0;426.0
28.06.2013 19:00;98.3;12.8;0.7;0.20;6.9;0.0;0.4;18.5;0.0;240.1
28.06.2013 20:00;89.1;20.1;0.9;0.20;12.0;0.1;0.5;17.8;0.0;69.8
28.06.2013 21:00;78.1;23.8;1.2;0.20;14.7;0.1;0.6;16.6;0.0;1.2
28.06.2013 22:00;77.7;18.4;1.0;0.20;10.5;0.1;0.5;15.3;0.0;-3.2
28.06.2013 23:00;72.2;20.8;1.0;0.20;10.8;0.1;0.5;14.7;0.0;-3.1
29.06.2013 00:00;68.9;22.2;1.0;0.20;8.7;0.1;0.5;14.2;0.0;-2.5
29.06.2013 01:00;76.1;13.6;0.8;0.20;6.5;0.0;0.4;13.8;0.0;-2.8
29.06.2013 02:00;71.7;14.2;0.8;0.20;9.4;0.1;0.4;13.3;0.0;-2.8
29.06.2013 03:00;56.7;21.9;0.9;0.20;8.7;0.1;0.5;12.8;0.0;-2.3
29.06.2013 04:00;49.0;20.0;1.0;0.20;9.3;0.1;0.5;12.9;0.0;-1.9
29.06.2013 05:00;56.8;15.3;1.0;0.20;9.1;0.0;0.4;13.1;0.0;-0.3
29.06.2013 06:00;56.1;16.3;1.2;0.20;8.9;0.0;0.5;13.5;0.0;17.4
29.06.2013 07:00;63.3;12.7;1.1;0.20;12.6;0.0;0.4;13.8;0.2;28.5
29.06.2013 08:00;62.7;11.6;0.9;0.20;12.8;0.0;0.4;13.3;1.2;66.2
29.06.2013 09:00;61.5;11.8;0.9;0.20;10.9;0.0;0.4;13.2;0.1;117.8
29.06.2013 10:00;62.6;10.5;0.7;0.20;8.6;0.0;0.4;13.1;0.1;116.9
29.06.2013 11:00;58.3;11.1;0.7;0.20;5.8;0.0;0.4;13.2;1.2;118.6
29.06.2013 12:00;54.5;11.5;0.7;0.20;6.0;0.0;0.4;13.8;0.4;172.2
29.06.2013 13:00;52.0;11.5;0.7;0.20;6.8;0.0;0.4;14.1;0.4;146.4
29.06.2013 14:00;46.5;13.5;0.6;0.20;4.3;0.0;0.4;14.2;0.0;114.7
29.06.2013 15:00;44.9;12.2;0.7;0.20;3.2;0.0;0.4;14.6;0.4;99.7
29.06.2013 16:00;45.9;11.3;0.8;0.20;3.0;0.0;0.3;15.4;0.0;215.7
29.06.2013 17:00;45.7;11.1;0.7;0.20;5.4;0.0;0.4;15.6;0.9;96.3
29.06.2013 18:00;40.0;15.8;0.7;0.20;6.8;0.0;0.5;15.4;1.4;57.1
29.06.2013 19:00;40.7;16.2;0.8;0.20;6.0;0.0;0.5;15.8;0.0;109.8
29.06.2013 20:00;39.1;17.1;0.8;0.20;3.6;0.0;0.5;15.8;0.0;41.4
29.06.2013 21:00;33.8;21.6;0.8;0.20;7.0;0.1;0.6;15.6;0.0;3.3
29.06.2013 22:00;31.2;22.6;0.9;0.20;5.8;0.1;0.6;15.7;0.2;-1.2
29.06.2013 23:00;28.6;23.6;0.9;0.20;4.4;0.1;0.6;15.5;0.0;-2.5
30.06.2013 00:00;26.2;21.6;0.7;0.20;8.0;0.1;0.6;15.5;0.0;-1.6
30.06.2013 01:00;27.9;18.0;0.7;0.20;8.0;0.1;0.5;15.3;0.0;-1.4
30.06.2013 02:00;19.0;25.8;0.7;0.20;8.4;0.1;0.7;15.1;0.0;-1.2
30.06.2013 03:00;17.3;26.7;0.7;0.30;13.1;0.1;0.7;14.9;0.0;-1.3
30.06.2013 04:00;19.3;25.2;0.7;0.30;6.9;0.1;0.6;14.7;0.0;-1.3
30.06.2013 05:00;22.2;22.3;0.9;0.20;9.1;0.1;0.6;14.4;0.0;2.4
30.06.2013 06:00;25.5;19.5;1.0;0.20;10.2;0.1;0.5;14.2;0.0;38.2
30.06.2013 07:00;30.5;12.4;1.2;0.20;11.4;0.0;0.4;14.5;0.0;150.9
30.06.2013 08:00;30.4;15.8;1.5;0.20;11.7;0.0;0.6;15.0;0.0;207.0
30.06.2013 09:00;40.3;12.3;1.3;0.20;10.3;0.0;0.4;15.4;0.0;174.3
30.06.2013 10:00;51.3;10.1;1.3;0.20;7.2;0.0;0.3;16.3;0.0;502.4
30.06.2013 11:00;60.0;11.9;1.4;0.20;10.6;0.0;0.4;17.3;0.0;600.4
30.06.2013 12:00;68.9;11.3;1.3;0.20;4.1;0.0;0.4;18.1;0.0;637.7
30.06.2013 13:00;83.9;5.7;0.8;0.20;12.4;0.0;0.2;19.8;0.0;837.3
30.06.2013 14:00;89.9;5.7;0.6;0.20;11.2;0.0;0.3;20.7;0.0;798.1
30.06.2013 15:00;94.9;5.4;0.5;0.20;1.5;0.0;0.2;20.9;0.0;678.3
30.06.2013 16:00;94.1;5.8;0.5;0.20;7.5;0.0;0.2;21.9;0.0;651.0
30.06.2013 17:00;85.3;11.0;1.0;0.20;8.4;0.0;0.4;21.9;0.0;456.5
30.06.2013 18:00;89.0;8.8;0.6;0.20;10.8;0.0;0.3;21.4;0.0;402.6
30.06.2013 19:00;80.9;14.1;0.7;0.20;10.8;0.0;0.4;21.1;0.0;213.7
30.06.2013 20:00;75.1;15.9;1.0;0.20;11.4;0.0;0.5;20.1;0.0;88.8
30.06.2013 21:00;63.5;25.9;1.5;0.20;6.2;0.1;0.6;19.3;0.0;4.5
30.06.2013 22:00;50.5;32.2;1.4;0.30;17.5;0.1;0.8;18.3;0.0;-2.9
30.06.2013 23:00;40.4;36.0;1.5;0.30;12.5;0.1;0.9;17.8;0.0;-2.3
01.07.2013 00:00;37.1;33.4;1.3;0.30;15.5;0.1;0.9;16.9;0.0;-2.5
01.07.2013 01:00;41.8;24.7;1.0;0.20;11.6;0.1;0.7;16.5;0.0;-2.2
01.07.2013 02:00;53.3;13.3;0.7;0.20;6.7;0.0;0.4;15.8;0.0;-2.9
01.07.2013 03:00;56.4;9.8;0.6;0.20;10.3;0.0;0.3;15.0;0.0;-2.9
01.07.2013 04:00;50.7;12.0;0.7;0.20;10.1;0.0;0.4;14.2;0.0;-2.9
01.07.2013 05:00;38.0;21.0;1.0;0.20;11.6;0.1;0.5;13.8;0.0;1.9
01.07.2013 06:00;19.2;39.7;1.4;0.30;11.5;0.1;1.1;13.7;0.0;82.9
01.07.2013 07:00;16.7;44.5;2.3;0.30;14.2;0.1;1.5;14.3;0.0;248.3
01.07.2013 08:00;25.3;40.4;2.1;0.30;18.6;0.1;1.4;16.0;0.0;423.3
01.07.2013 09:00;29.6;37.5;1.7;0.30;21.7;0.1;1.4;17.4;0.0;587.4
01.07.2013 10:00;53.6;25.9;1.4;0.20;10.8;0.1;0.9;19.2;0.0;726.9
01.07.2013 11:00;65.6;23.1;1.3;0.20;13.6;0.0;0.6;20.8;0.0;788.0
01.07.2013 12:00;73.1;18.2;1.2;0.20;10.3;0.0;0.6;21.6;0.0;915.6
01.07.2013 13:00;86.3;15.9;1.0;0.20;14.9;0.0;0.5;22.5;0.0;904.9
01.07.2013 14:00;93.8;17.4;1.2;0.20;13.2;0.0;0.6;23.6;0.0;885.8
01.07.2013 15:00;99.3;17.2;1.0;0.20;10.6;0.0;0.6;25.0;0.0;823.2
01.07.2013 16:00;102.2;11.0;0.7;0.20;13.0;0.0;0.5;25.4;0.0;712.5
01.07.2013 17:00;103.6;10.9;0.6;0.20;9.8;0.0;0.4;25.3;0.0;571.5
01.07.2013 18:00;111.6;9.0;0.6;0.20;10.4;0.0;0.4;25.0;0.0;402.1
01.07.2013 19:00;107.4;15.0;0.7;0.20;15.6;0.0;0.5;24.9;0.0;236.1
01.07.2013 20:00;101.7;19.7;0.9;0.20;15.6;0.1;0.6;24.0;0.0;83.3
01.07.2013 21:00;87.7;27.2;1.1;0.30;11.2;0.1;0.8;23.0;0.0;-0.1
01.07.2013 22:00;45.2;54.1;1.8;0.40;14.3;0.2;1.1;21.3;0.0;-3.3
01.07.2013 23:00;41.4;47.5;1.9;0.40;21.9;0.2;1.1;20.1;0.0;-3.1
02.07.2013 00:00;37.0;43.8;1.6;0.40;18.0;0.2;1.1;18.8;0.0;-2.9
02.07.2013 01:00;47.5;26.7;1.2;0.30;11.1;0.1;0.7;18.0;0.0;-2.9
02.07.2013 02:00;40.8;27.5;1.3;0.30;12.0;0.1;0.6;17.5;0.0;-2.8
02.07.2013 03:00;24.7;44.5;1.4;0.30;19.3;0.1;0.7;17.2;0.0;-2.3
02.07.2013 04:00;24.8;41.5;1.0;0.20;10.0;0.1;0.8;16.4;0.0;-2.5
02.07.2013 05:00;20.1;42.5;1.2;0.30;11.5;0.1;0.9;16.5;0.0;1.7
02.07.2013 06:00;6.9;64.2;1.7;0.30;15.6;0.2;1.7;16.5;0.0;73.4
02.07.2013 07:00;12.3;62.2;2.4;0.40;18.6;0.2;2.1;17.5;0.0;222.7
02.07.2013 08:00;46.9;30.3;1.7;0.30;18.2;0.1;1.2;19.0;0.0;408.5
02.07.2013 09:00;58.5;27.1;1.3;0.30;12.3;0.1;0.9;20.5;0.0;535.0
02.07.2013 10:00;69.7;27.6;1.2;0.30;12.1;0.1;1.0;22.0;0.0;663.8
02.07.2013 11:00;89.3;22.4;1.1;0.20;10.6;0.1;0.7;23.4;0.0;726.3
02.07.2013 12:00;108.8;11.3;1.1;0.20;17.2;0.0;0.5;24.7;0.0;741.4
02.07.2013 13:00;112.4;13.7;1.1;0.20;16.3;0.0;0.6;26.0;0.0;873.4
02.07.2013 14:00;118.0;11.9;1.1;0.20;17.5;0.0;0.6;26.3;0.0;860.1
02.07.2013 15:00;118.6;9.1;0.9;0.20;18.1;0.0;0.4;26.9;0.0;812.2
02.07.2013 16:00;114.8;10.9;1.0;0.20;10.1;0.0;0.4;27.6;0.0;621.5
