Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
24.04.2019 06:00;97.6;3.9;0.3;0.17;10.9;3.9;3.9;10.9;0.0;15.6
24.04.2019 07:00;95.5;4.3;0.3;0.17;12.3;4.0;4.5;11.2;0.0;84.6
24.04.2019 08:00;97.9;3.9;0.3;0.17;9.9;3.7;4.3;13.3;0.0;315.6
24.04.2019 09:00;96.0;4.2;0.3;0.17;7.9;3.3;4.7;14.1;0.0;478.6
24.04.2019 10:00;96.3;3.5;0.2;0.16;8.3;2.3;4.0;16.4;0.0;575.3
24.04.2019 11:00;;;;;7.4;2.0;;17.3;0.0;629.0
24.04.2019 12:00;111.8;;0.0;;6.1;1.7;;17.7;0.0;682.4
24.04.2019 13:00;112.8;1.7;0.1;0.14;10.1;2.1;1.8;18.4;0.0;906.3
24.04.2019 14:00;111.5;1.9;0.0;0.15;6.6;1.6;2.1;18.1;0.0;805.9
24.04.2019 15:00;109.3;2.0;0.1;0.15;4.6;1.3;2.1;18.4;0.0;674.5
24.04.2019 16:00;109.6;2.0;0.0;0.15;5.3;1.3;2.1;17.5;0.0;677.0
24.04.2019 17:00;108.5;2.4;0.1;0.15;2.1;1.0;2.6;16.1;0.0;456.4
24.04.2019 18:00;101.8;3.2;0.1;0.15;18.2;2.8;3.5;11.4;0.0;363.1
24.04.2019 19:00;101.5;3.3;0.1;0.15;8.2;2.0;3.5;7.4;0.0;106.7
24.04.2019 20:00;107.3;2.9;0.1;0.14;4.4;1.6;2.9;6.8;0.0;10.9
24.04.2019 21:00;102.2;3.9;0.1;0.15;3.7;1.6;3.9;4.8;0.0;-1.2
24.04.2019 22:00;90.1;5.4;0.0;0.15;3.9;2.3;5.4;4.9;0.0;-0.6
24.04.2019 23:00;107.6;3.1;0.1;0.15;2.2;1.5;3.1;9.1;0.1;-0.4
25.04.2019 00:00;107.2;2.7;0.0;0.15;2.7;1.4;2.7;10.0;0.0;-1.5
25.04.2019 01:00;103.1;2.8;0.1;0.15;1.6;1.3;2.8;9.1;0.0;-1.9
25.04.2019 02:00;98.9;3.1;0.1;0.15;2.6;1.6;3.1;7.2;0.0;-1.5
25.04.2019 03:00;108.8;1.6;0.0;0.14;1.7;1.4;1.6;10.8;0.1;-1.1
25.04.2019 04:00;110.5;1.3;0.1;0.14;1.5;1.3;1.3;12.5;0.0;-1.8
25.04.2019 05:00;110.5;1.1;0.0;0.14;4.8;1.7;1.1;12.7;0.0;-2.0
25.04.2019 06:00;108.8;1.1;0.0;0.14;3.2;1.6;1.1;12.8;0.0;12.6
25.04.2019 07:00;105.1;1.6;0.1;0.14;3.5;1.5;1.6;12.1;0.0;138.8
25.04.2019 08:00;105.8;1.2;0.0;0.14;3.3;1.4;1.2;13.9;0.0;338.0
25.04.2019 09:00;106.2;0.8;0.0;0.14;4.4;1.7;1.0;14.4;0.0;486.8
25.04.2019 10:00;106.0;0.9;0.1;0.14;3.3;1.6;1.0;15.1;0.0;572.0
25.04.2019 11:00;106.6;1.0;0.1;0.14;4.9;1.8;1.0;16.4;0.0;705.0
25.04.2019 12:00;109.8;1.0;0.0;0.14;3.9;1.7;1.0;16.4;0.0;447.3
25.04.2019 13:00;110.4;1.0;0.0;0.14;5.4;2.1;1.0;16.1;0.0;330.7
25.04.2019 14:00;110.7;1.0;0.0;0.14;3.8;1.9;1.1;16.3;0.0;430.3
25.04.2019 15:00;110.4;1.1;0.0;0.14;4.3;1.9;1.2;16.4;0.0;329.5
25.04.2019 16:00;110.8;1.1;0.0;0.14;3.0;1.6;1.2;16.9;0.0;296.1
25.04.2019 17:00;109.0;1.5;0.0;0.14;2.3;1.4;1.6;16.9;0.0;380.8
25.04.2019 18:00;108.0;1.7;0.0;0.15;5.2;1.6;1.8;16.0;0.0;372.0
25.04.2019 19:00;107.5;1.5;0.0;0.15;1.2;1.2;1.6;15.5;0.0;120.2
25.04.2019 20:00;106.0;1.6;0.0;0.15;0.9;1.1;1.6;14.6;0.0;5.4
25.04.2019 21:00;92.6;4.7;0.1;0.16;5.0;2.0;4.7;10.9;0.0;-2.8
25.04.2019 22:00;80.9;5.5;0.1;0.15;8.1;3.3;5.6;7.1;0.0;-0.9
25.04.2019 23:00;86.4;4.2;0.1;0.15;5.1;2.6;4.3;5.8;0.0;0.0
26.04.2019 00:00;95.1;2.9;0.1;0.15;4.2;2.7;2.9;5.5;0.0;-0.0
26.04.2019 01:00;94.3;2.6;0.0;0.14;4.1;2.8;2.6;5.9;0.1;-0.5
26.04.2019 02:00;90.7;2.7;0.0;0.15;4.3;2.7;2.7;5.2;0.5;-1.0
26.04.2019 03:00;96.6;2.3;0.0;0.15;2.3;1.8;2.3;4.0;2.6;-0.4
26.04.2019 04:00;87.4;2.5;0.1;0.15;1.5;1.7;2.5;3.7;1.7;0.0
26.04.2019 05:00;86.6;2.3;0.0;0.14;0.5;1.1;2.3;3.2;1.9;-0.8
26.04.2019 06:00;97.9;1.7;0.0;0.14;0.3;0.9;1.7;2.5;2.3;-0.7
26.04.2019 07:00;94.7;1.4;0.1;0.14;0.1;0.9;1.4;2.6;2.8;6.4
26.04.2019 08:00;95.0;2.6;0.0;0.14;0.3;0.9;2.6;2.9;2.4;21.7
26.04.2019 09:00;100.6;3.1;0.0;0.15;0.5;1.1;3.1;3.0;0.7;25.2
26.04.2019 10:00;97.4;3.3;0.0;0.15;0.6;1.0;3.4;2.6;3.8;50.3
26.04.2019 11:00;104.6;3.2;0.0;0.15;0.2;0.9;3.3;2.0;4.2;39.0
26.04.2019 12:00;112.4;1.3;0.0;0.14;0.2;0.9;1.4;2.7;1.6;64.8
26.04.2019 13:00;109.5;1.2;0.0;0.14;0.2;0.9;1.2;2.2;3.7;34.7
26.04.2019 14:00;106.9;1.0;0.0;0.14;0.2;0.9;1.0;2.8;1.7;71.7
26.04.2019 15:00;98.6;3.0;0.1;0.14;0.9;1.1;3.3;4.1;0.0;163.7
26.04.2019 16:00;95.5;2.2;0.1;0.15;1.0;1.2;2.5;4.7;0.0;221.5
26.04.2019 17:00;91.8;1.8;0.1;0.14;0.9;1.1;2.0;5.8;0.0;276.6
26.04.2019 18:00;89.2;1.7;0.1;0.15;1.2;1.4;1.9;6.2;0.0;156.7
26.04.2019 19:00;83.8;1.8;0.0;0.15;2.2;2.1;1.9;5.9;0.0;81.2
26.04.2019 20:00;80.6;1.9;0.0;0.15;2.1;2.1;2.0;4.3;0.0;1.1
26.04.2019 21:00;86.4;2.1;0.0;0.15;2.2;2.2;2.1;5.1;0.0;-4.2
26.04.2019 22:00;91.3;2.1;0.0;0.15;2.4;2.2;2.1;5.9;0.0;-4.3
26.04.2019 23:00;90.2;2.2;0.0;0.15;1.9;2.0;2.2;5.4;0.0;-4.0
27.04.2019 00:00;92.2;2.2;0.1;0.15;1.2;1.6;2.2;4.6;0.0;-2.3
27.04.2019 01:00;89.3;2.2;0.0;0.15;1.3;1.6;2.2;4.6;0.0;-2.0
27.04.2019 02:00;94.4;1.8;0.1;0.15;0.7;1.2;1.8;4.4;0.1;-1.0
27.04.2019 03:00;95.6;1.5;0.1;0.15;0.8;1.3;1.5;5.0;0.0;-0.1
27.04.2019 04:00;94.6;1.4;0.0;0.15;0.7;1.2;1.4;4.9;0.0;-0.4
27.04.2019 05:00;93.6;1.2;0.0;0.14;0.6;1.2;1.3;4.8;0.0;0.0
27.04.2019 06:00;94.2;1.1;0.0;0.14;0.8;1.3;1.1;5.2;0.0;15.3
27.04.2019 07:00;92.8;1.1;0.0;0.14;0.9;1.3;1.2;5.3;0.0;28.6
27.04.2019 08:00;84.9;1.3;0.0;0.14;1.0;1.3;1.4;4.7;0.2;63.4
27.04.2019 09:00;80.7;1.7;0.1;0.15;0.9;1.2;1.8;4.2;0.5;120.3
27.04.2019 10:00;79.5;1.9;0.0;0.15;0.8;1.3;2.1;4.2;0.5;174.8
27.04.2019 11:00;81.2;2.1;0.1;0.15;1.0;1.4;2.4;5.3;0.1;308.7
27.04.2019 12:00;82.8;2.3;0.1;0.15;1.7;1.7;2.7;5.8;0.0;402.0
27.04.2019 13:00;82.6;2.3;0.1;0.15;1.6;1.7;2.7;6.9;0.0;434.3
27.04.2019 14:00;79.2;1.8;0.1;0.15;0.9;1.3;2.0;7.1;0.1;242.5
27.04.2019 15:00;84.4;1.8;0.1;0.15;1.0;1.4;2.1;9.0;0.0;701.5
27.04.2019 16:00;84.1;1.8;0.0;0.15;1.1;1.3;1.9;9.3;0.0;290.9
27.04.2019 17:00;80.7;2.7;0.1;0.15;1.8;1.5;2.8;6.7;0.3;31.5
27.04.2019 18:00;83.3;2.3;0.1;0.15;0.8;1.1;2.3;5.0;0.6;37.8
27.04.2019 19:00;89.3;1.8;0.0;0.15;1.0;1.4;1.8;4.7;0.1;22.4
27.04.2019 20:00;103.2;1.6;0.0;0.14;1.8;1.9;1.6;3.3;0.5;0.2
27.04.2019 21:00;99.1;1.6;0.0;0.15;2.1;1.9;1.6;2.7;0.2;0.0
27.04.2019 22:00;93.9;1.5;0.0;0.15;2.4;2.2;1.5;2.6;0.1;-0.3
27.04.2019 23:00;93.9;1.4;0.0;0.15;1.9;1.9;1.4;1.8;0.3;-0.3
28.04.2019 00:00;93.7;1.4;0.0;0.15;1.4;1.6;1.5;0.5;0.3;-0.6
28.04.2019 01:00;99.1;0.9;0.0;0.15;2.7;2.0;0.9;0.4;0.0;-0.3
28.04.2019 02:00;96.6;0.9;0.0;0.15;2.5;2.1;0.9;0.5;0.0;-0.4
28.04.2019 03:00;95.9;0.8;0.1;0.15;2.7;2.2;0.8;1.1;0.0;0.0
28.04.2019 04:00;95.0;0.8;0.1;0.15;2.6;2.1;0.8;1.4;0.0;0.0
28.04.2019 05:00;93.4;0.8;0.0;0.15;2.0;1.9;0.8;1.4;0.0;0.0
28.04.2019 06:00;89.8;0.8;0.0;0.15;1.8;1.8;0.8;0.9;0.0;12.4
28.04.2019 07:00;81.4;1.4;0.1;0.15;1.6;1.7;1.5;0.2;0.6;26.2
28.04.2019 08:00;79.0;2.3;0.0;0.15;0.5;1.2;2.4;-0.4;1.4;35.4
28.04.2019 09:00;84.6;1.3;0.1;0.15;0.7;1.3;1.5;0.0;0.1;189.7
28.04.2019 10:00;84.9;1.3;0.1;0.15;0.8;1.4;1.6;1.0;0.0;322.0
28.04.2019 11:00;86.7;1.6;0.0;0.15;1.2;1.7;1.9;0.9;1.1;342.4
28.04.2019 12:00;92.6;1.1;0.1;0.15;1.4;1.7;1.3;3.0;0.0;762.2
28.04.2019 13:00;93.5;1.2;0.0;0.15;0.9;1.6;1.3;1.5;0.4;343.0
28.04.2019 14:00;90.3;1.4;0.1;0.15;0.9;1.5;1.6;2.3;0.5;368.1
28.04.2019 15:00;92.1;1.2;0.0;0.15;0.6;1.3;1.4;2.7;0.1;494.3
28.04.2019 16:00;95.7;1.1;0.0;0.15;0.7;1.4;1.1;2.1;0.2;244.2
28.04.2019 17:00;94.5;1.1;0.0;0.15;1.4;1.7;1.1;3.0;0.0;229.9
28.04.2019 18:00;93.1;1.4;0.0;0.15;1.0;1.5;1.4;1.0;1.2;46.7
28.04.2019 19:00;95.0;1.2;0.0;0.15;0.8;1.4;1.3;1.2;0.2;28.3
28.04.2019 20:00;92.4;1.2;0.0;0.15;1.2;1.7;1.3;1.8;0.0;5.3
28.04.2019 21:00;91.7;1.4;0.0;0.15;1.3;1.7;1.4;2.0;0.0;-0.0
28.04.2019 22:00;81.1;2.9;0.1;0.16;0.8;1.5;2.9;0.6;0.6;-0.8
28.04.2019 23:00;93.5;1.1;0.1;0.15;1.0;1.6;1.1;0.8;0.7;-0.3
29.04.2019 00:00;89.7;1.4;0.0;0.15;1.3;1.8;1.4;0.6;0.9;-0.4
29.04.2019 01:00;86.9;1.9;0.0;0.16;1.9;2.3;1.9;0.9;0.2;0.0
29.04.2019 02:00;85.4;2.0;0.0;0.16;2.5;2.7;2.1;0.7;0.0;0.0
29.04.2019 03:00;84.0;1.8;0.0;0.15;2.6;2.8;1.8;0.8;0.0;0.0
29.04.2019 04:00;87.8;1.3;0.0;0.15;1.7;2.0;1.3;0.8;0.1;-0.1
29.04.2019 05:00;86.4;1.4;0.0;0.15;1.6;2.1;1.4;0.7;0.1;-0.0
29.04.2019 06:00;80.9;2.3;0.0;0.16;2.1;2.4;2.3;0.5;0.0;1.7
29.04.2019 07:00;74.1;5.8;0.0;0.17;2.7;2.8;6.0;0.6;0.0;23.4
29.04.2019 08:00;73.0;5.3;0.0;0.18;2.9;3.1;5.7;1.0;0.0;70.2
29.04.2019 09:00;67.4;6.2;0.0;0.17;2.7;2.9;6.6;1.2;0.0;46.7
29.04.2019 10:00;60.6;8.4;0.1;0.17;2.9;2.9;9.6;1.5;0.2;79.4
29.04.2019 11:00;61.7;6.8;0.0;0.17;3.7;3.7;8.6;2.0;0.0;201.3
29.04.2019 12:00;62.3;7.3;0.0;0.17;4.6;4.2;9.7;3.1;0.0;303.8
29.04.2019 13:00;63.5;7.9;0.1;0.18;7.1;5.8;10.6;4.1;0.0;407.2
29.04.2019 14:00;67.5;8.2;0.1;0.18;9.0;6.7;11.2;5.1;0.0;515.3
29.04.2019 15:00;71.3;8.3;0.1;0.18;9.7;7.2;9.9;5.3;0.0;283.0
29.04.2019 16:00;76.4;7.5;0.1;0.17;8.7;6.6;7.8;4.6;0.0;48.2
29.04.2019 17:00;73.4;8.4;0.1;0.18;9.1;6.5;8.9;4.4;0.0;61.9
29.04.2019 18:00;77.4;8.2;0.1;0.17;8.7;6.1;8.5;4.1;0.0;49.0
29.04.2019 19:00;68.1;12.6;0.1;0.18;9.1;6.6;12.8;3.6;0.4;12.6
29.04.2019 20:00;86.3;5.3;0.0;0.16;5.8;4.7;5.3;3.0;0.0;-0.0
29.04.2019 21:00;87.1;4.6;0.0;0.16;5.0;4.1;4.6;2.9;0.1;-1.0
29.04.2019 22:00;85.0;4.6;0.0;0.16;4.6;4.0;4.6;3.0;0.0;-0.8
29.04.2019 23:00;83.0;3.9;0.1;0.16;4.8;3.9;3.9;3.1;0.0;0.0
30.04.2019 00:00;80.2;3.4;0.1;0.16;4.4;3.7;3.4;3.4;0.0;0.0
30.04.2019 01:00;76.5;3.1;0.1;0.16;4.4;3.6;3.1;3.6;0.0;0.0
30.04.2019 02:00;76.8;3.0;0.1;0.16;4.5;3.6;3.0;3.5;0.0;-0.2
30.04.2019 03:00;84.8;3.0;0.0;0.16;4.7;3.7;3.1;3.4;0.0;0.0
30.04.2019 04:00;80.9;3.0;0.1;0.16;4.7;3.7;3.0;3.4;0.0;0.0
30.04.2019 05:00;78.8;2.9;0.0;0.16;4.5;3.7;2.9;3.5;0.0;0.0
30.04.2019 06:00;78.8;2.9;0.1;0.16;4.5;3.6;2.9;3.5;0.0;7.3
30.04.2019 07:00;74.8;3.2;0.0;0.16;4.1;3.6;3.3;3.7;0.0;29.2
30.04.2019 08:00;72.7;3.6;0.1;0.17;4.5;3.7;3.8;4.0;0.0;127.3
30.04.2019 09:00;75.4;4.8;0.1;0.17;5.6;4.6;5.6;5.1;0.0;340.6
30.04.2019 10:00;60.0;9.0;0.2;0.18;8.3;6.3;11.7;5.4;0.0;361.1
30.04.2019 11:00;74.7;5.7;0.2;0.17;7.3;5.6;6.7;6.1;0.0;373.9
30.04.2019 12:00;80.1;5.2;0.1;0.18;7.8;5.9;6.0;7.4;0.0;459.4
30.04.2019 13:00;79.2;7.7;0.2;0.19;10.5;8.0;9.4;8.6;0.0;540.8
30.04.2019 14:00;77.0;8.4;0.2;0.19;11.7;8.9;9.5;8.1;0.0;276.4
30.04.2019 15:00;73.9;10.3;0.2;0.20;12.4;9.1;11.8;7.6;0.0;252.0
30.04.2019 16:00;74.5;10.3;0.2;0.20;9.8;7.3;11.5;7.7;0.0;209.5
30.04.2019 17:00;71.7;9.1;0.2;0.19;9.0;6.7;10.2;8.0;0.0;228.3
30.04.2019 18:00;74.7;7.4;0.1;0.19;8.3;6.3;8.4;8.7;0.0;252.4
30.04.2019 19:00;73.5;7.6;0.1;0.19;8.0;6.0;8.0;8.1;0.0;110.0
30.04.2019 20:00;90.0;4.4;0.1;0.17;10.1;6.3;4.4;7.1;0.0;5.9
30.04.2019 21:00;92.4;3.8;0.1;0.17;10.2;6.4;3.8;7.0;0.0;-0.0
30.04.2019 22:00;83.7;4.7;0.1;0.17;8.4;6.0;4.7;6.6;0.0;-0.2
30.04.2019 23:00;76.8;5.2;0.1;0.18;9.0;6.1;5.2;5.7;0.0;-0.9
01.05.2019 00:00;88.6;4.0;0.1;0.17;7.9;5.7;4.0;4.5;0.0;-1.5
01.05.2019 01:00;90.8;4.0;0.0;0.17;8.4;5.7;4.0;4.8;0.0;-1.8
01.05.2019 02:00;94.9;3.9;0.1;0.17;10.6;7.5;3.9;5.1;0.0;-2.0
01.05.2019 03:00;96.6;4.0;0.0;0.17;11.9;8.5;4.0;4.5;0.0;-2.0
01.05.2019 04:00;84.7;4.7;0.1;0.18;11.2;8.2;4.7;3.8;0.0;-1.6
01.05.2019 05:00;82.9;5.2;0.1;0.18;12.2;9.0;5.2;3.8;0.0;-1.6
01.05.2019 06:00;82.8;5.1;0.1;0.18;12.1;8.7;5.1;3.7;0.0;27.5
01.05.2019 07:00;73.9;5.5;0.1;0.18;11.5;8.4;5.8;4.6;0.0;173.3
01.05.2019 08:00;62.7;7.3;0.3;0.19;11.7;8.4;9.0;5.7;0.0;369.7
01.05.2019 09:00;56.8;7.6;0.3;0.20;11.8;8.9;9.9;5.7;0.0;561.4
01.05.2019 10:00;57.1;9.1;0.2;0.21;13.4;9.5;12.6;5.9;0.0;681.8
01.05.2019 11:00;58.5;11.4;0.2;0.21;14.3;10.0;16.8;7.1;0.0;855.7
01.05.2019 12:00;72.2;9.2;0.3;0.21;14.4;9.7;12.1;9.5;0.0;925.0
01.05.2019 13:00;88.6;7.7;0.2;0.20;12.7;9.3;9.1;11.7;0.0;942.8
01.05.2019 14:00;96.3;7.3;0.2;0.19;13.5;9.3;8.3;13.1;0.0;909.1
01.05.2019 15:00;105.2;6.7;0.2;0.19;12.5;8.4;7.3;13.7;0.0;825.8
01.05.2019 16:00;109.7;6.5;0.3;0.19;11.6;7.7;7.1;14.4;0.0;694.3
01.05.2019 17:00;114.9;6.3;0.3;0.19;11.1;7.0;6.7;14.5;0.0;522.4
01.05.2019 18:00;117.4;7.4;0.3;0.19;12.2;7.5;7.9;14.0;0.0;326.5
01.05.2019 19:00;118.1;7.5;0.2;0.19;11.7;7.6;7.7;13.0;0.0;134.0
01.05.2019 20:00;113.6;6.8;0.2;0.18;12.6;7.6;6.9;9.9;0.0;13.9
01.05.2019 21:00;115.3;6.3;0.2;0.18;11.8;7.6;6.3;7.9;0.0;-1.7
01.05.2019 22:00;111.7;5.9;0.2;0.17;11.9;7.6;5.9;8.5;0.0;-1.3
01.05.2019 23:00;112.7;5.9;0.2;0.18;11.9;7.5;5.9;8.8;0.0;-1.8
02.05.2019 00:00;109.7;5.9;0.2;0.18;12.5;7.9;5.9;8.3;0.0;-1.5
02.05.2019 01:00;109.8;6.0;0.2;0.18;12.5;8.0;6.0;8.7;0.0;-1.9
02.05.2019 02:00;110.0;5.8;0.2;0.18;11.9;7.7;5.8;9.3;0.0;-1.3
02.05.2019 03:00;108.3;5.3;0.2;0.18;10.9;7.5;5.3;9.5;0.0;-1.5
02.05.2019 04:00;109.9;5.0;0.2;0.17;10.0;6.9;5.0;9.6;0.0;-1.4
02.05.2019 05:00;109.0;4.5;0.2;0.17;8.6;5.9;4.5;9.0;0.0;-1.7
02.05.2019 06:00;107.8;5.0;0.2;0.18;10.6;7.2;5.0;8.8;0.0;28.5
02.05.2019 07:00;105.9;5.1;0.2;0.18;11.7;7.5;5.2;9.4;0.0;171.8
02.05.2019 08:00;109.0;5.2;0.2;0.18;11.9;7.6;5.4;10.5;0.0;355.2
02.05.2019 09:00;110.1;4.9;0.2;0.18;10.5;6.9;5.1;10.9;0.0;544.7
02.05.2019 10:00;110.5;4.9;0.4;0.18;10.4;6.7;5.2;11.6;0.0;597.4
02.05.2019 11:00;105.3;7.5;0.4;0.19;12.8;8.3;8.5;11.6;0.0;700.7
02.05.2019 12:00;103.4;9.0;0.5;0.19;16.1;9.7;10.3;12.2;0.0;655.0
02.05.2019 13:00;109.9;5.2;0.3;0.17;11.6;7.1;5.4;12.0;0.0;324.3
02.05.2019 14:00;100.8;7.0;0.3;0.18;12.6;7.8;7.4;10.6;0.1;280.4
02.05.2019 15:00;103.1;6.2;0.2;0.17;11.4;7.2;6.6;9.7;0.0;233.3
02.05.2019 16:00;104.9;6.2;0.2;0.17;9.2;6.2;6.5;9.2;0.0;162.4
02.05.2019 17:00;101.4;5.0;0.1;0.15;6.8;4.7;5.0;7.6;0.3;36.0
02.05.2019 18:00;108.3;3.5;0.1;0.15;4.5;3.4;3.6;7.9;0.4;36.7
02.05.2019 19:00;106.5;2.9;0.0;0.15;3.9;3.2;2.9;8.3;0.0;52.9
02.05.2019 20:00;97.0;4.2;0.1;0.15;2.8;2.6;4.2;6.1;0.9;1.2
02.05.2019 21:00;94.5;4.3;0.1;0.15;2.9;2.4;4.3;6.0;0.0;0.0
02.05.2019 22:00;95.6;4.0;0.1;0.15;2.7;2.5;4.0;6.1;0.0;-0.0
02.05.2019 23:00;90.3;4.4;0.2;0.16;2.7;2.5;4.4;6.1;0.0;0.0
03.05.2019 00:00;89.0;4.4;0.2;0.17;2.4;2.3;4.4;6.1;0.0;0.0
03.05.2019 01:00;82.0;4.6;0.1;0.17;2.6;2.5;4.6;5.5;0.0;-0.7
03.05.2019 02:00;82.0;3.6;0.0;0.18;1.0;1.5;3.6;5.0;0.0;-1.0
03.05.2019 03:00;82.1;3.3;0.1;0.18;0.8;1.4;3.3;5.0;0.0;-0.6
03.05.2019 04:00;75.8;3.9;0.2;0.18;1.0;1.6;3.9;4.6;0.0;0.0
03.05.2019 05:00;80.3;3.6;0.2;0.18;1.1;1.6;3.6;4.1;0.0;0.0
03.05.2019 06:00;81.4;4.0;0.1;0.18;1.1;1.6;4.0;3.8;0.0;1.7
03.05.2019 07:00;84.0;4.1;0.1;0.17;0.8;1.4;4.1;3.9;0.0;11.2
03.05.2019 08:00;87.5;3.8;0.1;0.16;0.5;1.3;3.9;4.5;0.0;51.4
03.05.2019 09:00;79.3;6.7;0.2;0.17;1.2;1.7;7.2;4.8;0.0;116.2
03.05.2019 10:00;77.9;7.0;0.3;0.18;2.1;2.1;7.8;5.2;0.0;180.6
03.05.2019 11:00;77.9;6.2;0.1;0.17;2.3;2.4;6.8;5.1;0.0;160.0
03.05.2019 12:00;84.3;3.3;0.1;0.16;1.4;1.8;3.7;6.4;0.0;387.0
03.05.2019 13:00;84.7;4.6;0.1;0.16;3.4;3.1;5.2;7.0;0.0;327.9
03.05.2019 14:00;83.5;5.1;0.1;0.17;4.6;3.8;5.8;7.9;0.0;494.5
03.05.2019 15:00;82.2;5.4;0.1;0.16;4.0;3.5;5.9;6.5;0.8;256.9
03.05.2019 16:00;81.0;4.5;0.1;0.16;2.7;2.7;4.7;7.1;0.0;172.0
03.05.2019 17:00;71.0;7.3;0.0;0.17;2.3;2.5;7.6;5.4;3.1;43.6
03.05.2019 18:00;81.8;5.2;0.0;0.16;1.9;2.2;5.3;5.1;2.1;29.1
03.05.2019 19:00;83.5;4.4;0.0;0.16;1.7;2.1;4.4;5.2;0.5;15.4
03.05.2019 20:00;89.0;3.4;0.0;0.15;1.6;2.1;3.4;5.2;0.2;6.4
03.05.2019 21:00;88.5;2.9;0.0;0.15;1.5;2.1;2.9;4.8;0.0;-1.1
03.05.2019 22:00;87.6;2.8;0.1;0.15;1.7;2.1;2.8;4.6;0.0;-0.9
03.05.2019 23:00;88.6;2.6;0.0;0.15;1.8;2.2;2.6;3.9;0.0;-1.2
04.05.2019 00:00;86.5;2.7;0.1;0.15;1.8;2.3;2.7;3.5;0.0;-1.0
04.05.2019 01:00;84.2;2.8;0.0;0.15;2.2;2.3;2.8;3.8;0.0;-0.6
04.05.2019 02:00;79.7;3.2;0.0;0.16;3.2;3.1;3.2;3.7;0.0;-0.6
04.05.2019 03:00;79.5;3.5;0.1;0.16;4.3;3.9;3.5;3.7;0.0;-0.5
04.05.2019 04:00;83.3;3.6;0.1;0.16;5.6;4.9;3.6;3.9;0.0;-0.6
04.05.2019 05:00;85.4;3.5;0.0;0.15;5.8;5.1;3.5;4.4;0.0;0.0
04.05.2019 06:00;87.7;3.4;0.0;0.15;4.0;3.8;3.4;4.6;0.0;17.5
04.05.2019 07:00;76.7;3.5;0.0;0.16;3.8;3.6;3.6;4.4;0.0;44.5
04.05.2019 08:00;80.7;3.5;0.1;0.15;5.2;4.6;3.6;5.0;0.0;144.0
04.05.2019 09:00;81.3;3.3;0.1;0.15;5.0;4.4;3.4;5.8;0.0;201.4
04.05.2019 10:00;77.1;3.7;0.1;0.16;4.3;3.9;3.9;6.2;0.0;253.5
04.05.2019 11:00;83.6;4.1;0.1;0.16;6.5;5.3;4.3;4.1;2.5;80.3
04.05.2019 12:00;85.4;4.2;0.1;0.15;4.8;4.3;4.5;5.0;0.3;344.2
04.05.2019 13:00;86.2;3.8;0.1;0.15;3.3;3.3;4.1;5.0;0.8;321.1
04.05.2019 14:00;87.1;3.9;0.1;0.15;3.3;3.3;4.1;3.4;0.5;67.3
04.05.2019 15:00;86.8;3.6;0.1;0.15;4.1;3.6;3.7;4.3;0.0;82.5
04.05.2019 16:00;90.0;2.9;0.0;0.14;3.6;3.3;3.0;4.7;0.0;41.7
04.05.2019 17:00;82.4;3.9;0.0;0.15;2.7;2.6;4.0;2.8;1.1;18.8
04.05.2019 18:00;76.6;5.0;0.0;0.17;0.4;1.1;5.2;0.4;4.0;16.8
04.05.2019 19:00;74.8;6.4;0.0;0.17;0.1;1.0;6.6;-0.8;3.5;13.6
04.05.2019 20:00;87.2;4.8;0.0;0.17;0.1;1.0;4.8;-1.7;3.0;-2.1
04.05.2019 21:00;84.5;5.3;0.1;0.17;0.3;1.0;5.3;-2.0;2.1;-3.0
04.05.2019 22:00;85.6;4.2;0.1;0.16;0.7;1.2;4.2;-2.3;1.6;-2.2
04.05.2019 23:00;83.6;3.3;0.0;0.16;0.5;1.2;3.4;-2.5;1.1;-1.8
05.05.2019 00:00;88.5;2.0;0.0;0.15;0.7;1.3;2.0;-2.7;0.2;-0.4
05.05.2019 01:00;88.7;1.6;0.1;0.15;3.0;1.7;1.6;-2.8;0.0;0.0
05.05.2019 02:00;82.6;2.5;0.1;0.16;1.2;1.8;2.5;-2.6;0.4;-0.7
05.05.2019 03:00;76.3;2.8;0.0;0.16;1.5;2.1;2.8;-2.6;0.5;-1.0
05.05.2019 04:00;71.8;3.1;0.1;0.16;1.7;2.1;3.1;-2.4;1.0;-0.6
05.05.2019 05:00;68.2;3.2;0.0;0.17;0.6;1.3;3.2;-2.4;2.0;-1.0
05.05.2019 06:00;59.8;4.1;0.1;0.18;1.1;1.7;4.2;-2.3;0.3;0.2
05.05.2019 07:00;55.0;4.9;0.0;0.18;2.4;2.7;5.3;-2.1;0.8;7.6
05.05.2019 08:00;53.2;5.3;0.0;0.18;3.2;3.1;6.0;-2.0;0.7;17.9
05.05.2019 09:00;56.6;5.3;0.0;0.18;4.1;3.6;6.1;-1.7;1.2;24.1
05.05.2019 10:00;65.1;5.1;0.0;0.18;5.0;3.7;6.0;-1.5;0.9;34.0
